Date,Banque,Libellé,Montant,Tag,Type
2026/03/31,CMB,PayPal: Paiement 4X Figurines,-22.06€,peinture
2026/03/31,CMB,PayPal: abo D+,-6.99€,abonnement
2026/03/30,CMB,PayPal: Uber Eats,-18.04€,fastfood
2026/03/30,CMB,Vers compte commun,-1800.00€,caché
2026/03/30,CMB,Salaire Arkea,2876.74€,salaire
2026/03/27,CMB,PayPal: 900.care,-36.60€,bouffe
2026/03/27,CMB,PayPal: Steam,-4.99€,culture
2026/03/26,CMB,PayPal: Hellofresh,87.17€,bouffe,remboursement
2026/03/26,CMB,Mutuelle Génération,43.49€,santé,remboursement
2026/03/25,CMB,PayPal: Steam,-3.24€,culture
2026/03/24,CMB,PayPal: Hellofresh,-87.17€,bouffe
2026/03/24,CMB,PayPal: Steam,-3.31€,culture
2026/03/24,CMB,PayPal: Steam,-3.74€,culture
2026/03/24,CMB,Intermarché,-14.72€,bouffe
2026/03/23,CMB,Basic Fit,-19.99€,sport
2026/03/21,CMB,La Fabrik 1801,-5.50€,restau
2026/03/20,CMB,PayPal: LBC PoP,-15.79€,culture
2026/03/20,CMB,Compte Commun,150.00€,caché
2026/03/18,CMB,PayPal: google app StS,-11.99€,culture
2026/03/17,CMB,PayPal: Hellofresh,-63.39€,bouffe
2026/03/10,CMB,PayPal: abo chat gpt,-23.00€,abonnement
2026/03/07,CMB,Cotisation eurocompte,-5.11€,banque
2026/03/08,CMB,Virement Tiphaine (wero) : sèche cheveux,-15.00€,matériel
2026/03/05,CMB,Forever : Assurance prêt,-28.40€,loyer
2026/03/05,CMB,Assurance habitation,-16.64€,loyer
2026/03/05,CMB,Echeance prêt principal,-496.79€,loyer
2026/03/05,CMB,Echeance prêt taux zéro,-123.62€,loyer
2026/03/04,CMB,Mensualité appel de fond Syndic,-217.77€,loyer
2026/03/04,CMB,Compte Commun,250.00€,caché
2026/03/03,CMB,PayPal: paiement 4x figurines,-22.05€,peinture
2026/03/03,CMB,PayPal: abo D+,-6.99€,abonnement
2026/03/01,CMB,Mensualité appel de fond Syndic,-89.20€,loyer
